,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_BERT,sim_Human
2753,0425\39.json,0425\52.json,0.653,0.637,0.733673982,0.752153614,0.555281746
2754,0425\39.json,0425\53.json,0.671,0.671,0.733673982,0.709155287,0.643069963
2755,0425\39.json,0425\54.json,0.584,0.544,0.550822633,0.669832875,0.507203395
2756,0425\39.json,0425\55.json,0.639,0.609,0.734130348,0.725891521,0.590711816
2757,0425\39.json,0425\56.json,0.603,0.603,0.650814027,0.700920284,0.555281746
2758,0425\39.json,0425\57.json,0.65,0.637,0.750939261,0.801488395,0.555281746
2759,0425\39.json,0425\58.json,0.557,0.557,0.635850784,0.682357986,0.54100853
2760,0425\39.json,0425\59.json,0.645,0.645,0.684762383,0.708654129,0.586573979
2761,0425\39.json,0425\6.json,0.604,0.585,0.702439359,0.751080072,0.4775
2762,0425\39.json,0425\60.json,0.54,0.502,0.590167107,0.562351087,0.556087796
2763,0425\39.json,0425\61.json,0.63,0.626,0.693687976,0.735628688,0.568700439
2764,0425\39.json,0425\62.json,0.639,0.639,0.700876644,0.728152078,0.590860162
2765,0425\39.json,0425\63.json,0.576,0.523,0.639021484,0.521642758,0.527203286
2766,0425\39.json,0425\64.json,0.671,0.652,0.718184846,0.714287823,0.590711816
2767,0425\39.json,0425\65.json,0.664,0.618,0.700876644,0.6889239,0.590711816
2768,0425\39.json,0425\66.json,0.574,0.574,0.666885929,0.568591775,0.54100853
2769,0425\39.json,0425\67.json,0.565,0.517,0.573964021,0.639741206,0.4775
2770,0425\39.json,0425\68.json,0.536,0.523,0.662266179,0.785087956,0.541666667
2771,0425\39.json,0425\69.json,0.626,0.591,0.650814027,0.795554918,0.555281746
2772,0425\39.json,0425\7.json,0.526,0.5,0.57685995,0.691370724,0.4775
2773,0425\39.json,0425\70.json,0.698,0.637,0.749268649,0.692799857,0.605175196
2774,0425\39.json,0425\71.json,0.651,0.607,0.719874033,0.670520233,0.590711816
2775,0425\39.json,0425\72.json,0.683,0.683,0.749268649,0.623172734,0.586573979
2776,0425\39.json,0425\73.json,0.618,0.58,0.666885929,0.756716413,0.54100853
2777,0425\39.json,0425\74.json,0.573,0.535,0.621874335,0.79612024,0.4775
2778,0425\39.json,0425\75.json,0.593,0.549,0.6181151,0.584239564,0.519506944
2779,0425\39.json,0425\76.json,0.621,0.567,0.639021484,0.734451297,0.576906573
2780,0425\39.json,0425\77.json,0.658,0.618,0.693687976,0.629527585,0.574506944
2781,0425\39.json,0425\78.json,0.609,0.571,0.635850784,0.622146426,0.4775
2782,0425\39.json,0425\79.json,0.66,0.66,0.750939261,0.667005526,0.5875
2783,0425\39.json,0425\8.json,0.694,0.686,0.782585581,0.716102529,0.596578493
2784,0425\39.json,0425\80.json,0.667,0.591,0.669710823,0.569864048,0.541666667
2785,0425\39.json,0425\81.json,0.605,0.605,0.573964021,0.707829703,0.5325
2786,0425\39.json,0425\82.json,0.572,0.523,0.71754731,0.759870622,0.588639927
2787,0425\39.json,0425\83.json,0.637,0.637,0.736842105,0.741956118,0.610851709
2788,0425\39.json,0425\84.json,0.673,0.618,0.700876644,0.754714541,0.590711816
2789,0425\39.json,0425\85.json,0.487,0.432,0.574037848,0.652753359,0.4775
2790,0425\39.json,0425\86.json,0.683,0.66,0.702439359,0.737549893,0.651666667
2791,0425\39.json,0425\87.json,0.671,0.609,0.702439359,0.71410156,0.605833333
2792,0425\39.json,0425\88.json,0.521,0.478,0.621874335,0.710952823,0.541666667
2793,0425\39.json,0425\89.json,0.528,0.493,0.650332477,0.741786981,0.527203286
2794,0425\39.json,0425\9.json,0.638,0.626,0.736842105,0.675382792,0.533069963
2795,0425\39.json,0425\90.json,0.637,0.637,0.733673982,0.77043982,0.555281746
2796,0425\39.json,0425\91.json,0.578,0.524,0.606976979,0.746891377,0.527203286
2797,0425\39.json,0425\92.json,0.697,0.664,0.780013495,0.655964231,0.640415102
2798,0425\39.json,0425\93.json,0.61,0.582,0.669710823,0.753393333,0.541666667
2799,0425\39.json,0425\94.json,0.632,0.614,0.684210526,0.717233583,0.555281746
2800,0425\39.json,0425\95.json,0.66,0.597,0.684762383,0.714405801,0.4775
2801,0425\39.json,0425\96.json,0.515,0.468,0.629889779,0.652270776,0.533069963
2802,0425\39.json,0425\97.json,0.61,0.582,0.674881906,0.757323219,0.533069963
2803,0425\39.json,0425\98.json,0.578,0.54,0.608780778,0.725021388,0.4775
2804,0425\39.json,0425\99.json,0.607,0.554,0.596420052,0.646779353,0.533069963
2805,0425\4.json,0425\40.json,0.476,0.432,0.625543242,0.619403103,0.4775
2806,0425\4.json,0425\41.json,0.519,0.5,0.622375914,0.509565775,0.550833333
2807,0425\4.json,0425\42.json,0.515,0.478,0.595879572,0.756824463,0.4775
2808,0425\4.json,0425\43.json,0.549,0.512,0.652173913,0.800569608,0.527203286
2809,0425\4.json,0425\44.json,0.552,0.523,0.681005225,0.745196736,0.514166667
2810,0425\4.json,0425\45.json,0.526,0.5,0.666831337,0.663855513,0.4775
2811,0425\4.json,0425\46.json,0.552,0.535,0.681005225,0.63814779,0.550833333
2812,0425\4.json,0425\47.json,0.6,0.557,0.695652174,0.762457627,0.572110598
2813,0425\4.json,0425\48.json,0.568,0.535,0.695652174,0.77575812,0.550833333
2814,0425\4.json,0425\49.json,0.517,0.476,0.608695652,0.853726848,0.509254265
2815,0425\4.json,0425\5.json,0.565,0.546,0.681005225,0.829797582,0.541666667
2816,0425\4.json,0425\50.json,0.486,0.455,0.595879572,0.784630623,0.4775
2817,0425\4.json,0425\51.json,0.483,0.432,0.510753918,0.73832791,0.4775
2818,0425\4.json,0425\52.json,0.56,0.523,0.666831337,0.840399453,0.533069963
2819,0425\4.json,0425\53.json,0.492,0.449,0.577920492,0.795063038,0.4775
2820,0425\4.json,0425\54.json,0.522,0.5,0.500638978,0.725906689,0.54100853
2821,0425\4.json,0425\55.json,0.589,0.58,0.708949008,0.817773805,0.60053662
2822,0425\4.json,0425\56.json,0.518,0.478,0.591520482,0.7124892,0.541666667
2823,0425\4.json,0425\57.json,0.51,0.466,0.637022057,0.813414536,0.4775
2824,0425\4.json,0425\58.json,0.476,0.432,0.533465069,0.647921775,0.4775
2825,0425\4.json,0425\59.json,0.476,0.432,0.533465069,0.701344291,0.4775
2826,0425\4.json,0425\6.json,0.576,0.535,0.681005225,0.774205216,0.586573979
2827,0425\4.json,0425\60.json,0.535,0.514,0.536398905,0.621918824,0.534303756
2828,0425\4.json,0425\61.json,0.508,0.466,0.551677284,0.86103643,0.4775
2829,0425\4.json,0425\62.json,0.476,0.432,0.546018906,0.710115052,0.4775
2830,0425\4.json,0425\63.json,0.56,0.542,0.619522474,0.465258398,0.525507936
2831,0425\4.json,0425\64.json,0.49,0.432,0.559502885,0.777576535,0.4775
2832,0425\4.json,0425\65.json,0.53,0.5,0.637022057,0.607577214,0.550833333
2833,0425\4.json,0425\66.json,0.476,0.432,0.559502885,0.670062816,0.4775
2834,0425\4.json,0425\67.json,0.564,0.546,0.601929265,0.516927742,0.579676441
2835,0425\4.json,0425\68.json,0.51,0.489,0.601929265,0.735050343,0.505901878
2836,0425\4.json,0425\69.json,0.56,0.5,0.591520482,0.805452949,0.522407312
2837,0425\4.json,0425\7.json,0.603,0.591,0.636655003,0.645913742,0.567779997
2838,0425\4.json,0425\70.json,0.552,0.535,0.681005225,0.780513331,0.550833333
2839,0425\4.json,0425\71.json,0.609,0.58,0.695181697,0.649962138,0.60053662
2840,0425\4.json,0425\72.json,0.515,0.478,0.595879572,0.719804129,0.4775
2841,0425\4.json,0425\73.json,0.519,0.5,0.652753366,0.751344833,0.550833333
2842,0425\4.json,0425\74.json,0.519,0.5,0.608695652,0.812914795,0.54100853
2843,0425\4.json,0425\75.json,0.527,0.5,0.561800648,0.640454501,0.54100853
2844,0425\4.json,0425\76.json,0.537,0.5,0.542082165,0.664035348,0.525507936
2845,0425\4.json,0425\77.json,0.558,0.546,0.669893845,0.652387025,0.54100853
2846,0425\4.json,0425\78.json,0.519,0.5,0.622375914,0.555570002,0.529354497
2847,0425\4.json,0425\79.json,0.537,0.505,0.682523633,0.759265815,0.541666667
2848,0425\4.json,0425\8.json,0.527,0.478,0.622375914,0.758478396,0.4775
2849,0425\4.json,0425\80.json,0.551,0.5,0.608695652,0.562962272,0.550833333
2850,0425\4.json,0425\81.json,0.521,0.478,0.52167203,0.804164925,0.512645531
2851,0425\4.json,0425\82.json,0.562,0.546,0.695652174,0.697028386,0.550833333
2852,0425\4.json,0425\83.json,0.476,0.432,0.574037848,0.624021053,0.4775
2853,0425\4.json,0425\84.json,0.538,0.5,0.637022057,0.755692137,0.550833333
2854,0425\4.json,0425\85.json,0.573,0.546,0.652173913,0.611388857,0.60053662
2855,0425\4.json,0425\86.json,0.492,0.442,0.553316745,0.704355841,0.4775
2856,0425\4.json,0425\87.json,0.519,0.5,0.595879572,0.694715638,0.534303756
2857,0425\4.json,0425\88.json,0.512,0.466,0.565217391,0.721976016,0.505901878
2858,0425\4.json,0425\89.json,0.593,0.58,0.709299366,0.735050386,0.584007042
2859,0425\4.json,0425\9.json,0.52,0.466,0.621874335,0.640742101,0.522407312
2860,0425\4.json,0425\90.json,0.509,0.466,0.622375914,0.80212042,0.4775
2861,0425\4.json,0425\91.json,0.583,0.546,0.591082805,0.789964902,0.579057784
2862,0425\4.json,0425\92.json,0.555,0.535,0.667246125,0.712771225,0.550833333
2863,0425\4.json,0425\93.json,0.485,0.466,0.608695652,0.769805836,0.534303756
2864,0425\4.json,0425\94.json,0.502,0.432,0.574037848,0.69054951,0.4775
2865,0425\4.json,0425\95.json,0.52,0.48,0.622375914,0.720583871,0.514166667
2866,0425\4.json,0425\96.json,0.577,0.523,0.613395615,0.687555466,0.577977275
2867,0425\4.json,0425\97.json,0.504,0.443,0.531609533,0.815729751,0.4775
2868,0425\4.json,0425\98.json,0.519,0.5,0.595879572,0.806376273,0.534303756
2869,0425\4.json,0425\99.json,0.519,0.5,0.542082165,0.612779089,0.522407312
2870,0425\40.json,0425\41.json,0.683,0.658,0.692902328,0.731036694,0.586381215
2871,0425\40.json,0425\42.json,0.795,0.795,0.765465545,0.660487648,0.824985032
2872,0425\40.json,0425\43.json,0.801,0.789,0.729800449,0.650495925,0.8075
2873,0425\40.json,0425\44.json,0.807,0.753,0.714434508,0.650198434,0.816578493
2874,0425\40.json,0425\45.json,0.624,0.624,0.692902328,0.64610578,0.610851709
2875,0425\40.json,0425\46.json,0.81,0.767,0.714434508,0.562629599,0.810711816
2876,0425\40.json,0425\47.json,0.602,0.59,0.677671846,0.736930332,0.6975
2877,0425\40.json,0425\48.json,0.672,0.612,0.677671846,0.64503642,0.596578493
2878,0425\40.json,0425\49.json,0.823,0.767,0.729800449,0.611620636,0.808069963
2879,0425\40.json,0425\5.json,0.59,0.59,0.663403472,0.694088626,0.6975
2880,0425\40.json,0425\50.json,0.683,0.683,0.714434508,0.660680476,0.651666667
2881,0425\40.json,0425\51.json,0.777,0.763,0.714434508,0.686337773,0.747203286
2882,0425\40.json,0425\52.json,0.607,0.607,0.692902328,0.679988106,0.555281746
2883,0425\40.json,0425\53.json,0.686,0.686,0.746202507,0.723205351,0.643069963
2884,0425\40.json,0425\54.json,0.776,0.747,0.600245048,0.773115496,0.727203395
2885,0425\40.json,0425\55.json,0.775,0.735,0.7,0.637940039,0.76100853
2886,0425\40.json,0425\56.json,0.71,0.648,0.709208143,0.702562754,0.555281746
2887,0425\40.json,0425\57.json,0.809,0.789,0.763762616,0.596933714,0.839448413
2888,0425\40.json,0425\58.json,0.607,0.607,0.692902328,0.685522102,0.54100853
2889,0425\40.json,0425\59.json,0.713,0.713,0.746202507,0.742400966,0.586573979
2890,0425\40.json,0425\6.json,0.772,0.749,0.714434508,0.792778488,0.761666667
2891,0425\40.json,0425\60.json,0.621,0.478,0.557370402,0.821180613,0.516793898
2892,0425\40.json,0425\61.json,0.762,0.754,0.661437828,0.643101855,0.788700439
2893,0425\40.json,0425\62.json,0.677,0.677,0.709208143,0.76059892,0.590860162
2894,0425\40.json,0425\63.json,0.519,0.478,0.603509849,0.692352583,0.527203286
2895,0425\40.json,0425\64.json,0.708,0.694,0.726722093,0.67901204,0.590711816
2896,0425\40.json,0425\65.json,0.854,0.818,0.763762616,0.758660084,0.810711816
2897,0425\40.json,0425\66.json,0.631,0.631,0.726722093,0.635857625,0.605175196
2898,0425\40.json,0425\67.json,0.597,0.572,0.625462792,0.762679354,0.4775
2899,0425\40.json,0425\68.json,0.5,0.478,0.625462792,0.706784489,0.541666667
2900,0425\40.json,0425\69.json,0.662,0.629,0.709208143,0.814219455,0.610851709
2901,0425\40.json,0425\7.json,0.628,0.59,0.583717232,0.695429667,0.6975
2902,0425\40.json,0425\70.json,0.675,0.631,0.714434508,0.769081814,0.605175196
2903,0425\40.json,0425\71.json,0.788,0.732,0.686406473,0.790131438,0.76100853
2904,0425\40.json,0425\72.json,0.752,0.66,0.714434508,0.68202103,0.650740645
2905,0425\40.json,0425\73.json,0.662,0.637,0.726722093,0.773407591,0.605175196
2906,0425\40.json,0425\74.json,0.609,0.584,0.677671846,0.763399592,0.533069963
2907,0425\40.json,0425\75.json,0.785,0.751,0.673575314,0.827022543,0.739506944
2908,0425\40.json,0425\76.json,0.652,0.609,0.649933684,0.751192588,0.527203286
2909,0425\40.json,0425\77.json,0.638,0.588,0.614192269,0.733523342,0.574506944
2910,0425\40.json,0425\78.json,0.664,0.639,0.692902328,0.751614937,0.556087796
2911,0425\40.json,0425\79.json,0.662,0.662,0.709208143,0.774134203,0.651666667
2912,0425\40.json,0425\8.json,0.807,0.795,0.746202507,0.787312583,0.816578493
2913,0425\40.json,0425\80.json,0.709,0.637,0.729800449,0.664521515,0.605833333
2914,0425\40.json,0425\81.json,0.814,0.814,0.673575314,0.598855945,0.7525
2915,0425\40.json,0425\82.json,0.702,0.636,0.729800449,0.774466377,0.753069963
2916,0425\40.json,0425\83.json,0.675,0.675,0.745601135,0.690835633,0.610851709
2917,0425\40.json,0425\84.json,0.862,0.818,0.763762616,0.781561207,0.810711816
2918,0425\40.json,0425\85.json,0.479,0.432,0.625543242,0.564372246,0.4775
2919,0425\40.json,0425\86.json,0.791,0.762,0.765465545,0.778463946,0.807230159
2920,0425\40.json,0425\87.json,0.656,0.631,0.714434508,0.784091077,0.541666667
2921,0425\40.json,0425\88.json,0.67,0.636,0.729800449,0.671969144,0.761666667
2922,0425\40.json,0425\89.json,0.54,0.432,0.56694671,0.775912265,0.4775
2923,0425\40.json,0425\9.json,0.838,0.822,0.802955069,0.75416693,0.753069963
2924,0425\40.json,0425\90.json,0.631,0.631,0.692902328,0.712517528,0.619448413
2925,0425\40.json,0425\91.json,0.701,0.565,0.614192269,0.731791514,0.4775
2926,0425\40.json,0425\92.json,0.836,0.789,0.75,0.818020312,0.810711816
2927,0425\40.json,0425\93.json,0.666,0.651,0.729800449,0.695853537,0.541666667
2928,0425\40.json,0425\94.json,0.681,0.664,0.745601135,0.720977413,0.619448413
2929,0425\40.json,0425\95.json,0.804,0.778,0.746202507,0.738704591,0.761666667
2930,0425\40.json,0425\96.json,0.473,0.432,0.588348405,0.768954978,0.4775
2931,0425\40.json,0425\97.json,0.591,0.575,0.637377439,0.710718353,0.533069963
2932,0425\40.json,0425\98.json,0.784,0.759,0.714434508,0.700076967,0.753069963
2933,0425\40.json,0425\99.json,0.639,0.614,0.649933684,0.739944793,0.533069963
2934,0425\41.json,0425\42.json,0.573,0.535,0.565752382,0.619876333,0.522407312
2935,0425\41.json,0425\43.json,0.614,0.563,0.577920492,0.580775092,0.54100853
2936,0425\41.json,0425\44.json,0.625,0.58,0.609271796,0.489405738,0.590127231
2937,0425\41.json,0425\45.json,0.753,0.71,0.636363636,0.671173535,0.78170121
2938,0425\41.json,0425\46.json,0.65,0.631,0.65279121,0.501385331,0.622645531
2939,0425\41.json,0425\47.json,0.505,0.466,0.577920492,0.656283719,0.522407312
2940,0425\41.json,0425\48.json,0.816,0.789,0.711286759,0.607600964,0.846793898
2941,0425\41.json,0425\49.json,0.636,0.596,0.622375914,0.480334507,0.580302428
2942,0425\41.json,0425\5.json,0.473,0.432,0.522232968,0.567702959,0.4775
2943,0425\41.json,0425\50.json,0.589,0.557,0.565752382,0.541947496,0.54100853
2944,0425\41.json,0425\51.json,0.586,0.56,0.565752382,0.63200603,0.512645531
2945,0425\41.json,0425\52.json,0.573,0.535,0.590909091,0.553199844,0.522407312
2946,0425\41.json,0425\53.json,0.618,0.569,0.590909091,0.617940547,0.54100853
2947,0425\41.json,0425\54.json,0.64,0.637,0.548454318,0.742882123,0.562012002
2948,0425\41.json,0425\55.json,0.618,0.609,0.639602149,0.553111767,0.5875
2949,0425\41.json,0425\56.json,0.594,0.569,0.604814737,0.723754053,0.522407312
2950,0425\41.json,0425\57.json,0.665,0.62,0.651338947,0.513586501,0.567779997
2951,0425\41.json,0425\58.json,0.56,0.535,0.590909091,0.753465142,0.514166667
2952,0425\41.json,0425\59.json,0.613,0.588,0.590909091,0.756877947,0.503427249
2953,0425\41.json,0425\6.json,0.586,0.544,0.609271796,0.709808756,0.567779997
2954,0425\41.json,0425\60.json,0.524,0.5,0.511890697,0.63692391,0.534303756
2955,0425\41.json,0425\61.json,0.571,0.531,0.523784927,0.519240927,0.535605273
2956,0425\41.json,0425\62.json,0.63,0.605,0.604814737,0.760585218,0.551274563
2957,0425\41.json,0425\63.json,0.526,0.508,0.554265308,0.756294833,0.525507936
2958,0425\41.json,0425\64.json,0.659,0.626,0.619750683,0.601898871,0.549312197
2959,0425\41.json,0425\65.json,0.689,0.683,0.697863158,0.794157254,0.622645531
2960,0425\41.json,0425\66.json,0.577,0.552,0.619750683,0.599924045,0.559539352
2961,0425\41.json,0425\67.json,0.609,0.609,0.615457455,0.654213573,0.534303756
2962,0425\41.json,0425\68.json,0.556,0.534,0.574426958,0.652452032,0.66146537
2963,0425\41.json,0425\69.json,0.615,0.557,0.604814737,0.694204531,0.56170121
2964,0425\41.json,0425\7.json,0.513,0.5,0.536087707,0.708194353,0.522407312
2965,0425\41.json,0425\70.json,0.627,0.609,0.65279121,0.649181546,0.5875
2966,0425\41.json,0425\71.json,0.668,0.643,0.668993608,0.791613139,0.5875
2967,0425\41.json,0425\72.json,0.559,0.521,0.565752382,0.579691355,0.548799934
2968,0425\41.json,0425\73.json,0.648,0.648,0.715096942,0.691032588,0.632872685
2969,0425\41.json,0425\74.json,0.603,0.603,0.666831337,0.666874371,0.580302428
2970,0425\41.json,0425\75.json,0.643,0.637,0.615457455,0.687113946,0.570711924
2971,0425\41.json,0425\76.json,0.613,0.603,0.593855687,0.667237352,0.525507936
2972,0425\41.json,0425\77.json,0.635,0.609,0.604367223,0.742714299,0.602466189
2973,0425\41.json,0425\78.json,0.637,0.637,0.681818182,0.844275775,0.584924461
2974,0425\41.json,0425\79.json,0.602,0.569,0.604814737,0.641682723,0.586381215
2975,0425\41.json,0425\8.json,0.614,0.569,0.590909091,0.626716847,0.553460565
2976,0425\41.json,0425\80.json,0.635,0.589,0.666831337,0.489863561,0.596206018
2977,0425\41.json,0425\81.json,0.619,0.594,0.533396461,0.484976817,0.509254265
2978,0425\41.json,0425\82.json,0.533,0.5,0.622375914,0.704362425,0.550833333
2979,0425\41.json,0425\83.json,0.628,0.603,0.635850784,0.677470399,0.56170121
2980,0425\41.json,0425\84.json,0.693,0.683,0.697863158,0.673468069,0.622645531
2981,0425\41.json,0425\85.json,0.518,0.5,0.622375914,0.56191241,0.550833333
2982,0425\41.json,0425\86.json,0.612,0.557,0.565752382,0.762662746,0.54100853
2983,0425\41.json,0425\87.json,0.609,0.609,0.65279121,0.68465233,0.534303756
2984,0425\41.json,0425\88.json,0.502,0.466,0.577920492,0.586713421,0.505901878
2985,0425\41.json,0425\89.json,0.492,0.466,0.564076075,0.750464787,0.534303756
2986,0425\41.json,0425\9.json,0.664,0.637,0.684762383,0.683474179,0.56170121
2987,0425\41.json,0425\90.json,0.595,0.552,0.590909091,0.650052515,0.567779997
2988,0425\41.json,0425\91.json,0.616,0.605,0.604367223,0.611748015,0.529354497
2989,0425\41.json,0425\92.json,0.625,0.609,0.639602149,0.703735999,0.5875
2990,0425\41.json,0425\93.json,0.591,0.591,0.666831337,0.716272125,0.534303756
2991,0425\41.json,0425\94.json,0.643,0.591,0.635850784,0.703729265,0.567779997
2992,0425\41.json,0425\95.json,0.613,0.586,0.636363636,0.603378345,0.559539352
2993,0425\41.json,0425\96.json,0.5,0.466,0.543557307,0.714109474,0.522407312
2994,0425\41.json,0425\97.json,0.565,0.525,0.543557307,0.659917253,0.516793898
2995,0425\41.json,0425\98.json,0.631,0.631,0.65279121,0.638545385,0.573597654
2996,0425\41.json,0425\99.json,0.599,0.599,0.593855687,0.735180884,0.522407312
2997,0425\42.json,0425\43.json,0.718,0.71,0.638442398,0.773854782,0.775281746
2998,0425\42.json,0425\44.json,0.77,0.734,0.708333333,0.737440029,0.742407312
2999,0425\42.json,0425\45.json,0.569,0.569,0.65279121,0.854187358,0.5325
3000,0425\42.json,0425\46.json,0.752,0.715,0.666666667,0.731313721,0.742407312
3001,0425\42.json,0425\47.json,0.666,0.658,0.638442398,0.74875221,0.6975
3002,0425\42.json,0425\48.json,0.604,0.557,0.638442398,0.876205897,0.522407312
3003,0425\42.json,0425\49.json,0.72,0.683,0.638442398,0.757383408,0.736390873
3004,0425\42.json,0425\5.json,0.624,0.624,0.625,0.760970924,0.6975
3005,0425\42.json,0425\50.json,0.607,0.607,0.666666667,0.746399096,0.604985032
3006,0425\42.json,0425\51.json,0.668,0.658,0.583333333,0.684207712,0.6975
3007,0425\42.json,0425\52.json,0.569,0.569,0.65279121,0.760052644,0.5325
3008,0425\42.json,0425\53.json,0.603,0.603,0.65279121,0.746778842,0.598326054
3009,0425\42.json,0425\54.json,0.7,0.658,0.490098029,0.689734156,0.6975
3010,0425\42.json,0425\55.json,0.714,0.683,0.653197265,0.864855394,0.742407312
